feature	01A	01D	01E	01F	01G	02A	02B	02C	02H	02I	02J	02K	02L	02M	02N	02O	03A	03B	03C	03D	03E	03F	03I	04B	04C	05C	05E	05F	05G	06A	07A	07B	07C	07D	08B	09A	10A	10B	10C	11A	11B	12A	12B	13B	13C	13D	14A	15A	16A	16C	16D	16E	16F	16G	16H	17B	17C	17G	17I	20B	20C
Pseudomonas hamedanensis	0.0	0.0	0.0	6.5465591285220485e-06	8.163755607479632e-06	8.341365908292136e-06	8.946346967963728e-06	0.0	0.0	2.433170494148991e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.629115880911567e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0140163053821904e-05	8.085258576081331e-06	6.195931560693201e-06	0.0	1.0851106541589578e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006279679343427	7.562906364412593e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.525375514319781e-05	2.4203405419142477e-05
Pseudomonas tritici	0.0	0.0	0.0	3.700229072642897e-06	4.665003204274076e-06	3.5290394227389804e-06	0.0	0.0	0.0	9.011742570922188e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.020112883415165e-06	8.560862021733175e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004404348481482	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0757069075174433e-05
Pseudomonas taetrolens	0.0	0.0	0.0	5.692660111758303e-06	7.872192907212502e-06	9.303831205402766e-06	7.753500705568565e-06	0.0	0.0	3.063992474113544e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.94367382136735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.580137968618536e-06	8.085258576081331e-06	7.149151800799847e-06	0.0	1.537240093391857e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006252888902542	1.134435954661889e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.689267268793608e-05
Pseudomonas iranensis	0.0	0.0	0.0	3.700229072642897e-06	0.0	2.887395891331893e-06	0.0	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.24010034081348e-06	1.1414482695644234e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004100723484786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.395484989182422e-06
Pseudomonas hormoni	0.0	0.0	0.0	4.554128089406643e-06	0.0	4.491504719849611e-06	0.0	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.760108702547937e-06	7.609655130429489e-06	0.0	0.0	9.94684766312378e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005027672739404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1429385892372835e-05
Pseudomonas cucumis	0.0	0.0	0.0	0.0	3.207189702938427e-06	5.133148251256699e-06	0.0	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.840142149485764e-06	7.609655130429489e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00033755955515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2101702709571237e-05
Pseudomonas siliginis	0.0	0.0	0.0	5.977293117346219e-06	7.872192907212502e-06	7.378900611181505e-06	1.610342454233471e-05	0.0	0.0	2.7035227712766568e-06	0.0	0.0	0.0	0.0	0.0	0.0	2.79343562346854e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3780221585963102e-05	1.236568958694792e-05	0.0	0.0	2.7127766353973946e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004631161098246	0.0	0.0010991224880389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2101702709571237e-05
Pseudomonas kribbensis	0.0	0.0	0.0	5.123394100582473e-06	5.831254005342595e-06	6.416435314070874e-06	1.0139193230358893e-05	0.0	0.0	2.433170494148991e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.980096159946252e-06	9.51206891303686e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003913190398591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1429385892372835e-05
Pseudomonas gozinkensis	0.0	0.0	0.0	3.415596067054982e-06	0.0	3.3686285398872087e-06	6.5606544431734e-06	0.0	0.0	1.531996237056772e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.420071074742882e-06	7.134051684777646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003609565401895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4790969978364845e-05
Pseudomonas hygromyciniae	0.0	0.0	0.0	0.0	7.289067506678244e-06	4.33109383699784e-06	5.9642313119758186e-06	0.0	0.0	1.8023485141844375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.620154692087449e-06	7.134051684777646e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001459186013532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2101702709571237e-05
Pseudomonas nunensis	0.0	0.0	0.0	3.700229072642897e-06	6.414379405876854e-06	4.010272071294296e-06	9.54277009916131e-06	0.0	0.0	1.3517613856383284e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.6431974255697297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.80012542601685e-06	6.658448239125803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006829776396264	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.285877178474567e-05
Pseudomonas oryziphila	0.0	0.0	0.0	0.0	7.580630206945373e-06	4.33109383699784e-06	9.54277009916131e-06	0.0	0.0	1.8023485141844375e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.760108702547937e-06	1.093887924999239e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002841572763194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.067801806380824e-06
Pseudomonas asgharzadehiana	0.0	0.0	0.0	3.700229072642897e-06	7.289067506678244e-06	6.737257079774417e-06	5.9642313119758186e-06	0.0	0.0	1.9825833656028816e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.6431974255697297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.092017559642359e-05	6.18284479347396e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005313437442177	9.83177827373637e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.3531088601944072e-05
Pseudomonas zeae	0.0	0.0	0.0	4.269495083818727e-06	5.248128604808335e-06	4.33109383699784e-06	0.0	0.0	0.0	1.44187881134755e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.9400794364773385e-06	6.658448239125803e-06	5.242711320586554e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003857823487429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1429385892372835e-05
Pseudomonas serboccidentalis	0.0	0.0	0.0	4.269495083818727e-06	7.289067506678244e-06	2.0372182122175025e-05	1.96819633295202e-05	0.0	0.0	4.686106136879538e-06	2.26042023298673e-06	0.0	0.0	0.0	0.0	0.0	6.4084699597219445e-06	0.0	0.0	0.0	0.0	0.0	2.383936085084268e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.460087798211795e-06	5.707241347822117e-06	6.195931560693201e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003847107311075	8.319197000853852e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.613560361276165e-05
Pseudomonas glycinae	0.0	0.0	0.0	4.269495083818727e-06	0.0	3.047806774183665e-06	0.0	0.0	0.0	9.011742570922188e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900062713008425e-06	6.658448239125803e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003550626431949	9.075487637295112e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8152554064356856e-05
Pseudomonas salmasensis	0.0	0.0	0.0	3.130963061467067e-06	4.081877803739816e-06	6.576846196922646e-06	0.0	0.0	0.0	1.9825833656028816e-06	0.0	0.0	1.3273936890394448e-05	0.0	0.0	0.0	2.300476395797621e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.720091979079023e-06	6.18284479347396e-06	5.242711320586554e-06	2.2866331855930106e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.06453475839053e-05	0.0	0.0	0.0	0.0	0.0002005711007584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0043603302718248	0.0	1.0757069075174433e-05
Pseudomonas aestiva	0.0	0.0	0.0	0.0	6.414379405876854e-06	4.33109383699784e-06	8.349923836766146e-06	0.0	0.0	1.9825833656028816e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.720091979079023e-06	5.707241347822117e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.805124904179523e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.613560361276165e-05
Pseudomonas helvetica	0.0	0.0	0.0	3.415596067054982e-06	4.081877803739816e-06	3.208217657035437e-06	0.0	0.0	0.0	9.912916828014408e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900062713008425e-06	5.707241347822117e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002098584535985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.622035587073768e-05
Winkia neuii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0350358166126456e-05	0.0	5.51518645340438e-05	5.390232863276048e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.414041985024862e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001320821238805	0.0	0.0	0.0	0.0	0.0	7.753410531457525e-05	0.0	0.0	0.0	0.0	0.0	0.0	4.701695182891507e-05	0.0	0.0	0.0004465762487595	0.0	0.0	0.0	0.0	0.0001829156758734	0.0003151828060274	0.0	0.0	0.0008580235797591	0.0	0.0	0.0	0.0	0.0	0.0
Staphylococcus schleiferi	4.284428957027178e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4601330579433891e-05	0.0	0.0	2.1720132262828933e-05	3.122075108582486e-06	0.0	6.810158031720114e-06	3.1715884007356625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7153769078917e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.155027939554933e-06	0.000210236523762	0.0001889549196143	0.0	0.0011005135730007	0.0006450545815415	1.9142172745414745e-05	1.1430588110902424e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8861434449368926e-05	0.0
Cutibacterium avidum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.895136002248506e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.136156653240648e-06	0.0	0.0002401582200009	5.46825586333735e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008321503744676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.264375792301639e-05	0.0	0.0	0.0	0.0	7.725815942736251e-06	0.0	2.661336895976325e-05	0.0	0.0001138462316897	0.0002646377770426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006364749082007	1.9799011746470826e-05	0.0	0.0	0.0	0.0
Corynebacterium segmentosum	0.0	0.0	0.0	0.0	5.627160115155604e-05	0.0001151750138875	0.0	5.758297852985845e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.058697641157232e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.8802043564159255e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008104700726421	0.0003374095129033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium macginleyi	0.0	0.0	0.0	0.0	1.7202199315760655e-05	2.694902831909767e-05	0.0	1.5452647402949355e-05	0.0	1.1715265342198845e-06	0.0	0.0	0.0	0.0	0.0	0.0	5.258231761823134e-06	0.0	4.0059753127765374e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.974375185365931e-05	0.0	0.0001534704276679	0.0	0.0001201710223391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002436363251167	0.0	0.0	0.0	0.0	0.0	0.0
Gordonia polyisoprenivorans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.769814157132432e-06	0.0	0.0	0.0	0.0	4.867110193144631e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002816341406845	0.0	0.0012727005727152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.753410531457525e-05	0.0	0.0	0.0	0.0	4.721331965005488e-06	0.0	0.0	0.0	0.0003225643231209	0.0002811776381078	0.0	3.429176433270727e-05	0.0	0.0016595335837191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Kocuria sp. KD4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.30957475615778e-06	0.0	0.0	0.0	0.0	0.0	0.0	3.718413987069397e-05	0.0	0.0001772749615232	0.0	0.0	0.0002878044185827	0.000944302707001	0.0	0.0005384502423026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20272842516602e-05	0.0	0.0	0.0	0.0	9.013451933192294e-06	3.836432915366755e-05	0.0	0.0	0.0001011966503908	0.0004631161098246	0.0	0.0	0.0	0.0029696916761289	0.0	0.0	0.0	0.0	0.0	0.0009302325581395	0.0	0.0	0.0	0.0	0.0
Microbacterium aurum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.141498397393353e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003147675690003	0.0	0.0006363502863576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001240545685033	0.0	0.0	0.0	0.0	1.0301087923648336e-05	6.649817053302376e-06	0.0	0.0	0.0001644445568851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022265516281658	0.0	0.0
Pseudomonas sp. LTJR-52	0.0	0.0	0.0	0.0	4.956565904541206e-06	2.887395891331893e-06	0.0	0.0	0.0	1.1715265342198845e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.900062713008425e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.33055719013791e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.482404395632658e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0084752257976031e-05
Moraxella osloensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.964362134236669e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010271362777906	0.0	0.0006853003083851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001201778632375	0.0	0.0	0.0	0.0	0.0001914285505811	7.161341442017943e-06	0.0	0.0	0.0	0.0	4.634420769942517e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Sphingomonas leidyi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.194503882184076e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013216505947427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001046710421746	0.0	0.0	0.0	0.0	8.155027939554933e-06	1.6368780438898155e-05	2.0403582869151823e-05	0.0	0.0001644445568851	0.0002646377770426	0.0	2.357558797873625e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012729498164014	1.6970581496974994e-05	0.0007463669491153	0.0	4.509599132713895e-05	0.0
Sphingomonas aerolata	0.0	0.0	0.0	3.984862078230813e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.521897571223521e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006363502863576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20272842516602e-05	0.0	0.0	0.0	0.0	5.150543961824168e-06	0.0	0.0002954083954533	0.0	0.0	0.0	0.0	3.2862940818844466e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013915947676036	0.0	0.0
Roseomonas mucosa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.521897571223521e-06	0.0	0.0	3.321902581373837e-05	0.0	0.0	0.0	1.9321170717125305e-05	0.0	0.0	1.62902299147425e-05	0.0	0.0	0.0004307345681057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.296603945917571e-06	0.0	5.588807481550282e-05	0.0	0.0	0.0005788951372808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016156670746634	0.0	0.0	0.0	0.0	0.0
Cupriavidus basilensis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4965820978584572e-05	0.0	0.0001255873826542	0.0006295351380007	0.0	0.0012727005727152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000170575031692	0.0	0.0	0.0002128350752203	0.0	1.287635990456042e-05	1.0230487774311348e-05	2.7500481258422024e-05	0.0	0.0001454701849368	0.0	2.820951773008489e-06	0.0001723518363597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006854345165238	1.9799011746470826e-05	0.0	0.0	0.0	0.0
Arthrobacter antioxidans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7875267469828343e-05	0.0	0.0	1.788716774585912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002930372261933	0.0001656671415791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6520463188745146e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020089090750283	0.0	0.0	0.0	0.0	0.0	0.0	2.1213226871218743e-05	0.0	0.0	0.0	0.0
Pasteurella multocida	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2310875277731148e-06	0.0	0.0	0.0	1.5331858067879245e-05	0.0	0.0	8.011950625553075e-06	9.478310163118072e-06	0.0	0.0	1.9866134042368902e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.296804865210766e-05	3.814582884232732e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylobacterium flocculans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0176684949302413e-05	0.0	0.0	6.51603967884868e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003479009973161	0.0	0.0010769004846052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004480738425692	0.0	0.0	0.0	0.0002714563633895	0.0	0.0	0.0	0.0	3.6256396664268624e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Modestobacter sp. L9-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004970014247374	0.0009729082472683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003248535358627	0.0	0.0	0.0	0.0002421816575338	0.0	0.0001138462316897	0.0	0.0	2.428999973566765e-05	0.0	0.0168573674556729	0.0	0.0	0.0	0.0	0.0	0.0	7.778183186113539e-05	0.0	0.0	0.0	0.0
Schaalia odontolytica	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8075171681267024e-06	0.0	2.1431967923354475e-05	4.739155081559036e-06	0.0	0.0	0.0	0.0	0.0	0.0005467015672111	0.0008232300553809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007094370636283	0.0	0.0	0.0	0.0	0.0	1.943792677119156e-05	0.0	0.0	0.0001075214410403	0.0003638769434336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001020502829576	0.0	0.0
Stenotrophomonas sp. 57	0.0	0.0	0.0	0.0	0.0	6.09561354836733e-06	0.0	2.6240344646517773e-06	0.0001206082366148	0.0029654040103876	3.999205027591907e-06	1.0552178809483842e-06	2.079583446161797e-05	0.0	0.0010141302143195	0.0	0.0	0.0	0.0	9.84286055400723e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.420071074742882e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Neisseria sicca	0.0	0.0	0.0	0.0	0.0	2.566574125628349e-06	0.0	0.0	0.0	0.0039276778821107	2.782055671368283e-06	2.286305408721499e-06	0.0	0.0	0.0012169562571834	0.0	0.0	0.0	0.0	1.3852914853787953e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001938352632864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000297717499173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium appendicis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.628209416707816e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.8767052657287625e-05	0.0	0.0	0.0004704775346977	0.0	0.0	6.138292664586808e-06	9.758235285246524e-06	0.0	0.0	0.0003142573602381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000174782581062	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium minutissimum	0.0	0.0	0.0	0.0	0.0	3.192176568750259e-05	0.0	1.6035766172871974e-05	0.0	0.0	5.737989822197083e-06	0.0	1.28314723273813e-05	0.0	0.0	0.0	1.117374249387416e-05	0.0	1.281912100088492e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002403557264751	0.0	0.0	0.0003584590740554	0.0	0.0	0.0	6.653342239940812e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0009607826011005	0.0	0.0001650957555382	0.0	0.0	0.0017107507176678	0.0	0.0	0.0	0.0	0.0	0.0
Corynebacterium coyleae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6035766172871973e-06	0.0	0.0	0.0	0.0	2.433555096572316e-05	0.0	0.0	0.0	1.6431974255697297e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002352387673488	0.0	0.0	6.138292664586808e-06	0.0	0.0	0.0	0.0	0.0	3.5720587846570075e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0001800790229124	0.0	0.0	0.0	0.0	0.0	0.0
